VARIANCE:,yellow,,,,,,,blue ,,,,,,,green ,,,,,,,yellowgreen ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ch average,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre ,6.941501,8.44456,5.613968805,5.320326676,5.68446,6.387304,,0.68373641,155.81768,1.04553696,0.76082873,1.12616548,0.83683093,,192.41086,135.728297,144.84507,415.80505,310.29005,87.379358,,0.728927,0.763416,0.703999,0.832822,0.807974,0.726199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
early ,4.07024,4.76028,3.29017,3.09671,3.55412,3.65889,,0.301520901,0.290526858,0.178859055,0.189067196,0.2903123,0.302569,,6.396282,13.364647,4.0311404,6.941139,21.880603,7.430263,,40.153124,39.037596,26.646537,26.0710264,14.4571366,4.9437429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
late ,57.52232346,39.77215277,26.31417222,37.97980889,46.68407556,16.50752222,,1.499888669,1.017551704,0.729811422,0.384398817,0.721959055,1.516668992,,3.278764,18.01333,3.263501,6.141968,2.612116,2.571739,,6.43619,5.567788,0.2672372,0.281454,0.2801354,0.2586565,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMS: ,yellow,,,,,,,blue ,,,,,,,green ,,,,,,,yellowgreen ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pre,5.178,5.5168,0.10633,0.10045,6.3129,6.3264,,2.65138,22.2821,2.89372,2.56715,3.52919,3.06791,,24.1735,17.4459,21.0348,20.2824,18.0156,10.041,,3.5135,3.6946,3.4243,3.7464,3.7452,3.4939,,0.714162046,0.74168724,-0.973344186,-0.998050059,0.80022891,0.801156648,,0.423471976,1.347956119,0.461456506,0.409451245,0.54767504,0.486842615,,1.383339535,1.241693379,1.322938387,1.307119343,1.255648731,1.001776967,,0.545739958,0.567567426,0.534571806,0.573614145,0.573475015,0.543310471
pre,7.6256,8.3548,7.1584,6.9525,6.9136,7.3996,,2.1696,43.6272,2.25277,2.16036,2.3613,2.30872,,64.5728,54.4336,55.9188,72.6483,62.3473,40.0328,,2.6988,2.6943,2.6632,2.8421,2.8544,2.6794,,0.882274021,0.921936058,0.854815962,0.842140998,0.839704249,0.869208244,,0.336379672,1.639757341,0.352716854,0.334526128,0.373151167,0.363371265,,1.810049619,1.735867058,1.747557843,1.861225456,1.794817651,1.602415967,,0.431170701,0.430445951,0.425403782,0.453639355,0.455514833,0.428037553
pre,8.7626,9.1926,8.1189,7.8673,7.8654,8.4139,,1.99078,24.0482,2.2079,2.05194,2.07666,2.06426,,39.7295,41.8589,37.2495,77.2463,42.8284,26.0108,,2.3872,2.4494,2.3636,2.6071,2.5565,2.3632,,0.942632987,0.963438363,0.909497192,0.895825711,0.895720814,0.924997346,,0.299023269,1.381082575,0.343979399,0.312164658,0.317365398,0.314764397,,1.599113099,1.621787811,1.571120448,1.887877686,1.63173185,1.41515371,,0.377888806,0.389059714,0.373573981,0.41615769,0.407645797,0.373500478
pre,9.58845,11.2772,8.4257,8.21128,8.08137,8.81762,,3.18382,43.4924,2.88729,2.8607,5.29595,3.28606,,21.6222,17.1598,18.881,24.6123,23.4279,10.1696,,3.2299,3.3364,3.1915,3.5963,3.5066,3.1908,,0.981748408,1.052201283,0.925605992,0.914410862,0.907484991,0.945351379,,0.502948507,1.638413374,0.460490407,0.456472316,0.723943876,0.516675489,,1.33489988,1.234512222,1.276024992,1.3911522,1.369733362,1.007303871,,0.509189076,0.523278113,0.503994849,0.555855913,0.544886228,0.503899583
pre,6.4721,7.4791,5.8018,5.6281,5.6709,6.0383,,2.55254,37.7186,4.28407,3.56007,3.90805,3.59763,,17.0213,13.0924,15.8185,19.5105,18.5486,9.14341,,2.4328,2.4446,2.3964,2.5706,2.5204,2.4311,,0.811045219,0.87384934,0.763562754,0.750361805,0.753651989,0.780914686,,0.406972556,1.576555565,0.631856558,0.551458537,0.591960111,0.556016496,,1.230992726,1.117019265,1.199165299,1.290268399,1.268311136,0.961108194,,0.386106407,0.388207807,0.379559311,0.410034503,0.401469471,0.385802823
pre,6.2656,6.8003,5.7515,5.5977,5.5844,5.9141,,2.70799,20.6618,2.2115,2.10891,2.57609,2.67422,,41.7014,38.0468,40.0255,94.4181,88.53,36.3169,,2.4318,2.4901,2.3705,2.5792,2.5342,2.4356,,0.796962666,0.832528072,0.759781124,0.748009619,0.746976518,0.771888664,,0.432647056,1.315168153,0.344686944,0.324058046,0.410961032,0.427197132,,1.620150635,1.580318135,1.602336766,1.975055257,1.947090464,1.56010877,,0.385927854,0.396216788,0.37483996,0.41148502,0.403840887,0.386605965
pre,6.9288,8.0898,6.1208,5.9751,5.8952,6.334,,2.19336,15.2825,2.107,2.08525,2.31618,2.18136,,71.2934,62.8808,62.8005,87.8521,78.6659,48.8268,,2.469,2.4991,2.5578,2.6414,2.5806,2.6085,,0.840658026,0.907937785,0.786808189,0.776345178,0.770498544,0.801678059,,0.341109919,1.184194404,0.323664536,0.31915813,0.364772307,0.338727345,,1.853049327,1.798518058,1.797963101,1.943752147,1.895786516,1.688658263,,0.39252109,0.397783635,0.407866583,0.421834174,0.411720693,0.416390841
pre,10.8249,11.9639,9.85215,9.74059,9.75776,10.183,,2.43665,69.9184,3.93127,3.27516,2.99535,2.82578,,26.2568,16.3186,22.3961,19.6144,16.1174,10.0156,,2.3823,2.5075,2.329,2.5193,2.4644,2.3717,,1.034423893,1.077872774,0.993531015,0.988585263,0.989350132,1.007875744,,0.386793152,1.844591481,0.594532872,0.515232521,0.476447576,0.451138347,,1.419241796,1.212682897,1.350172398,1.292575028,1.207294984,1.000676971,,0.376996451,0.399240942,0.367169489,0.401279887,0.3917112,0.375059754
pre,5.4815,6.351,4.7459,4.5901,4.6419,4.9528,,2.28562,20.3268,2.71726,2.43563,2.66352,2.32763,,34.9177,26.7011,32.9208,77.6089,71.4662,26.9273,,2.5419,2.5727,2.416,2.6616,2.6163,2.5148,,0.738899418,0.802842113,0.676318583,0.661822147,0.66669578,0.694850791,,0.359004028,1.308069014,0.434131196,0.386611315,0.425455962,0.366913946,,1.543045629,1.426529153,1.51747038,1.889911528,1.85410069,1.430192809,,0.405158461,0.410389147,0.38309693,0.425142788,0.417687541,0.400503452
pre,12.812,13.4723,12.227,11.8222,11.7824,12.4776,,3.57461,57.6818,5.23772,3.79002,4.35297,3.96075,,58.4899,41.3117,42.3044,76.7943,68.5351,40.5292,,2.6699,2.6521,2.5896,2.7985,2.7391,2.6331,,1.10761693,1.129441745,1.087319912,1.072698302,1.071233762,1.096131059,,0.553228666,1.761038804,0.719142278,0.578641502,0.638785674,0.597777431,,1.767080879,1.616073067,1.62638554,1.885328986,1.835913051,1.607768031,,0.426494995,0.423589896,0.413232686,0.446925311,0.437607888,0.420467353
early,3.9583,4.286,3.6296,3.5663,3.8387,3.6153,,1.7379,1.7496,0.095915,0.099215,1.778,1.8548,,6.1761,9.6265,4.7314,5.8359,4.3598,3.9358,,3.3798,4.1728,1.6706,1.7297,1.6643,1.6095,,0.597508706,0.632052167,0.559858766,0.552217874,0.584184173,0.558144341,,0.240024783,0.24293877,-1.018113469,-1.003422663,0.249931757,0.268297087,,0.790714319,0.983468415,0.674989666,0.766107842,0.639466567,0.595033021,,0.528891002,0.62042757,0.222872477,0.237970785,0.221231613,0.206690981
